measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291725_ims.csv	p115	0.7396	73.664	10.7419	1277	148
BD18_1711291725_ims.csv	p116	0.48742	23.9	21.1879	844	48
BD18_1711291725_ims.csv	p117	0.73902	90.59	29.247	1276	182
BD18_1711291725_ims.csv	p118	0.48742	0	47.1644	844	0
BD18_1711291725_ims.csv	p119	0.48742	15.959	43.849	844	32
BD18_1711291725_ims.csv	p120	0.50431	13.463	15.9659	873	27
BD18_1711291725_ims.csv	p122	0.49324	43.306	290.9	854	87
BD18_1711291725_ims.csv	p125	0.47926	16.396	301.131	830	33
BD18_1711291725_ims.csv	p126	0.49324	53.774	315.538	854	108
BD18_1711291725_ims.csv	p127	0.49324	64.226	274.832	854	129
BD18_1711291725_ims.csv	p128	0.47926	24.867	284.272	830	50
BD18_1711291725_ims.csv	p130	0.47926	0	536.104	830	0
BD18_1711291725_ims.csv	p132	0.49324	79.607	288.26	854	160
BD18_1711291725_ims.csv	p133	0.49324	24.867	275.739	854	50
BD18_1711291725_ims.csv	p135	0.49382	5.398	412.29	855	11
BD18_1711291725_ims.csv	p136	0.81764	27.878	11.924	1411	56
BD18_1711291725_ims.csv	p141	0.68544	26.442	33.4426	1184	53
BD18_1711291725_ims.csv	p142	0.71805	26.895	12.6747	1240	54
BD18_1711291725_ims.csv	p143	0.82347	28.392	13.9656	1421	57
BD18_1711291725_ims.csv	p146	0.94402	93.585	56.2026	1628	188
BD18_1711291725_ims.csv	p147	0.95567	94.022	51.3518	1648	189
BD18_1711291725_ims.csv	p149	1.00984	95.082	42.1133	1741	191
BD18_1711291725_ims.csv	p152	1.08031	95.082	23.4231	1862	191
BD18_1711291725_ims.csv	p153	1.07507	95.082	24.6748	1853	191
BD18_1711291725_ims.csv	p154	0.9912	95.613	47.1446	1709	192
BD18_1711291725_ims.csv	p158	0.93878	93.585	56.7442	1619	188
BD18_1711291725_ims.csv	p159	1.08963	95.082	21.5761	1878	191
BD18_1711291725_ims.csv	p162	0.96091	94.022	50.5103	1657	189
BD18_1711291725_ims.csv	p163	1.09895	95.082	19.3908	1894	191
BD18_1711291725_ims.csv	p165	0.99819	97.563	45.2408	1721	196
BD18_1711291725_ims.csv	p167	1.04187	95.082	32.0567	1796	191
BD18_1711291725_ims.csv	p169	1.06924	95.613	24.9457	1843	192
BD18_1711291725_ims.csv	p171	0.89743	92.54	16.7478	1548	186
BD18_1711291725_ims.csv	p173	0.97023	99.513	48.2179	1673	200
BD18_1711291725_ims.csv	p180	0.96616	100.028	49.0586	1666	201
BD18_1711291725_ims.csv	p182	0.98829	100.028	47.8849	1704	201
BD18_1711291725_ims.csv	p183	1.09429	100.028	20.7831	1886	201
BD18_1711291725_ims.csv	p185	1.03313	98.093	34.6457	1781	197
BD18_1711291725_ims.csv	p187	1.05177	99.513	29.6886	1813	200
BD18_1711291725_ims.csv	p188	1.01857	98.093	39.2851	1756	197
BD18_1711291725_ims.csv	p191	1.10943	98.546	20.6792	1912	198
BD18_1711291725_ims.csv	p194	1.14088	99.513	65.0682	1966	200
BD18_1711291725_ims.csv	p196	1.04769	99.513	30.3833	1806	200
BD18_1711291725_ims.csv	p198	1.05643	101.603	27.3759	1821	204
BD18_1711291725_ims.csv	p201	0.97431	100.558	49.8067	1680	202
BD18_1711291725_ims.csv	p202	0.97955	95.613	51.2335	1689	192
BD18_1711291725_ims.csv	p204	0.68893	66.238	57.2655	1190	133
BD18_1711291725_ims.csv	p215	1.10419	100.028	20.345	1903	201
BD18_1711291725_ims.csv	p222	0.95043	94.022	53.5847	1639	189
BD18_1711291725_ims.csv	p224	1.11875	98.093	20.5165	1928	197
BD18_1711291725_ims.csv	p229	0.51363	51.309	20.7531	889	103
BD18_1711291725_ims.csv	p230	0.51828	50.778	13.9541	897	102
BD18_1711291725_ims.csv	p235	0.47577	143.302	42.7592	824	288
BD18_1711291725_ims.csv	p243	0.47926	148.825	353.167	830	299
BD18_1711291725_ims.csv	p246	0.48742	147.842	55.753	844	297
BD18_1711291725_ims.csv	p249	0.49324	148.825	312.065	854	299
BD18_1711291725_ims.csv	p261	0.62312	120.963	23.3613	1077	243
BD18_1711291725_ims.csv	p271	0.62778	137.327	13.6768	1085	276
BD18_1711291725_ims.csv	p285	0.73902	107.048	25.8083	1276	215
