measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291659_ims.csv	p176	0.47764	24.929	82.8796	828	50
BD18_1711291659_ims.csv	p178	0.49277	14.929	218.684	854	30
BD18_1711291659_ims.csv	p179	0.49335	9.547	242.378	855	19
BD18_1711291659_ims.csv	p180	0.49277	24.929	160.528	854	50
BD18_1711291659_ims.csv	p181	0.49335	4.54	242.942	855	9
BD18_1711291659_ims.csv	p182	0.84537	28.922	744.642	1460	58
BD18_1711291659_ims.csv	p183	0.48171	0	631.744	835	0
BD18_1711291659_ims.csv	p184	0.48171	16.505	419.508	835	33
BD18_1711291659_ims.csv	p185	0.68478	33.322	37.2358	1184	67
BD18_1711291659_ims.csv	p187	0.48171	24.929	397.627	835	50
BD18_1711291659_ims.csv	p189	0.64289	32.885	385.783	1112	66
BD18_1711291659_ims.csv	p190	0.68536	26.426	28.746	1185	53
BD18_1711291659_ims.csv	p192	0.64347	26.863	323.185	1113	54
BD18_1711291659_ims.csv	p193	0.68885	83.117	42.251	1191	167
BD18_1711291659_ims.csv	p194	0.71736	26.863	17.4231	1240	54
BD18_1711291659_ims.csv	p195	0.73831	90.605	16.2775	1276	182
