measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291709_ims.csv	p1	0.96348	93.491	50.1152	1663	188
BD18_1711291709_ims.csv	p3	1.01469	94.021	40.3904	1751	189
BD18_1711291709_ims.csv	p4	1.03796	94.021	33.5351	1791	189
BD18_1711291709_ims.csv	p8	0.50208	0	33.219	870	0
BD18_1711291709_ims.csv	p9	0.97978	101.088	51.2895	1691	203
BD18_1711291709_ims.csv	p10	0.62601	83.6	20.7966	1083	168
BD18_1711291709_ims.csv	p11	0.46193	0	12.438	801	0
BD18_1711291709_ims.csv	p15	1.07869	97.531	24.0608	1861	196
BD18_1711291709_ims.csv	p16	0.53059	1.497	11.7182	919	3
BD18_1711291709_ims.csv	p19	0.53466	1.95	11.9909	926	4
BD18_1711291709_ims.csv	p20	0.50615	0	33.6268	877	0
BD18_1711291709_ims.csv	p21	0.55852	2.917	10.8922	967	6
BD18_1711291709_ims.csv	p23	0.99083	99.481	46.3912	1710	200
BD18_1711291709_ims.csv	p27	1.04902	98.966	29.8614	1810	199
BD18_1711291709_ims.csv	p30	1.05833	97.531	27.5634	1826	196
BD18_1711291709_ims.csv	p32	0.68652	47.221	13.1396	1187	95
BD18_1711291709_ims.csv	p34	0.61496	3.432	12.6068	1064	7
BD18_1711291709_ims.csv	p35	0.59634	37.83	23.108	1032	76
BD18_1711291709_ims.csv	p36	0.4951	6.973	358.828	858	14
BD18_1711291709_ims.csv	p39	0.4916	10.374	601.585	852	21
BD18_1711291709_ims.csv	p41	0.84537	28.844	748.72	1460	58
BD18_1711291709_ims.csv	p43	0.68827	54.21	23.6918	1190	109
BD18_1711291709_ims.csv	p48	0.59634	14.882	10.9309	1032	30
BD18_1711291709_ims.csv	p54	0.58179	7.41	16.0765	1007	15
BD18_1711291709_ims.csv	p55	0.61088	59.233	25.527	1057	119
BD18_1711291709_ims.csv	p57	0.89424	92.523	21.3016	1544	186
BD18_1711291709_ims.csv	p60	0.58645	3.432	47.5365	1015	7
BD18_1711291709_ims.csv	p65	0.54804	7.41	302.11	949	15
BD18_1711291709_ims.csv	p69	0.49044	52.26	606.6	850	105
BD18_1711291709_ims.csv	p70	0.64289	26.816	316.874	1112	54
BD18_1711291709_ims.csv	p72	0.55852	12.402	10.4136	967	25
BD18_1711291709_ims.csv	p73	0.68536	33.29	44.9092	1185	67
BD18_1711291709_ims.csv	p74	1.08916	97.531	21.9663	1879	196
BD18_1711291709_ims.csv	p75	0.49044	64.724	590.909	850	130
BD18_1711291709_ims.csv	p79	0.57772	23.353	12.5311	1000	47
BD18_1711291709_ims.csv	p80	0.64289	32.853	384.23	1112	66
