measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291722_ims.csv	p1	0.47892	0	149.551	830	0
BD18_1711291722_ims.csv	p2	0.50511	0	17.7296	875	0
BD18_1711291722_ims.csv	p3	1.1063	98.062	18.2479	1908	197
BD18_1711291722_ims.csv	p5	0.90028	94.552	14.0694	1554	190
BD18_1711291722_ims.csv	p6	1.11503	97.547	18.4249	1923	196
BD18_1711291722_ims.csv	p7	0.58659	3.526	36.1876	1015	7
BD18_1711291722_ims.csv	p8	0.97303	98.592	58.4979	1679	198
BD18_1711291722_ims.csv	p9	1.01551	97.095	35.9425	1752	195
BD18_1711291722_ims.csv	p11	0.45215	4.493	206.206	784	9
BD18_1711291722_ims.csv	p13	1.09233	96.127	17.515	1884	193
BD18_1711291722_ims.csv	p15	0.81298	29.39	99.0689	1404	59
BD18_1711291722_ims.csv	p18	0.84033	29.39	65.9091	1451	59
BD18_1711291722_ims.csv	p19	1.0417	96.564	27.7833	1797	194
BD18_1711291722_ims.csv	p20	0.58135	7.394	10.1191	1006	15
BD18_1711291722_ims.csv	p21	0.88806	94.552	10.4323	1533	190
BD18_1711291722_ims.csv	p22	0.49696	6.427	250.3	861	13
BD18_1711291722_ims.csv	p23	1.12376	97.547	19.1803	1938	196
BD18_1711291722_ims.csv	p25	1.02191	98.062	33.6474	1763	197
BD18_1711291722_ims.csv	p26	0.58775	16.396	33.9359	1017	33
BD18_1711291722_ims.csv	p27	1.04927	98.592	26.6918	1810	198
BD18_1711291722_ims.csv	p28	0.89795	29.39	25.6891	1550	59
BD18_1711291722_ims.csv	p29	0.94335	96.127	92.4152	1628	193
BD18_1711291722_ims.csv	p30	0.54818	7.394	411.913	949	15
BD18_1711291722_ims.csv	p32	0.89213	101.041	11.1412	1540	203
BD18_1711291722_ims.csv	p33	1.07604	97.095	20.5653	1856	195
BD18_1711291722_ims.csv	p34	0.51384	16.396	89.2772	890	33
BD18_1711291722_ims.csv	p35	0.64304	29.39	362.774	1112	59
BD18_1711291722_ims.csv	p36	0.51384	33.353	11.8324	890	67
BD18_1711291722_ims.csv	p39	0.8479	19.406	38.0756	1464	39
BD18_1711291722_ims.csv	p40	0.83801	37.346	10.8832	1447	75
BD18_1711291722_ims.csv	p41	0.73849	103.522	22.4606	1276	208
BD18_1711291722_ims.csv	p43	0.57262	37.799	15.3833	991	76
BD18_1711291722_ims.csv	p44	1.00387	98.592	39.5324	1732	198
BD18_1711291722_ims.csv	p46	1.11212	97.095	18.8778	1918	195
BD18_1711291722_ims.csv	p47	0.86478	19.406	20.3639	1493	39
BD18_1711291722_ims.csv	p48	1.01086	98.062	37.6927	1744	197
BD18_1711291722_ims.csv	p49	1.05567	98.592	24.9912	1821	198
BD18_1711291722_ims.csv	p50	0.59706	28.408	149.974	1033	57
BD18_1711291722_ims.csv	p54	1.08593	98.062	19.4414	1873	197
BD18_1711291722_ims.csv	p55	0.92414	101.478	111.895	1595	204
BD18_1711291722_ims.csv	p57	1.07197	99.029	21.4536	1849	199
BD18_1711291722_ims.csv	p58	0.59706	19.406	309.601	1033	39
BD18_1711291722_ims.csv	p59	1.02773	98.592	32.1132	1773	198
BD18_1711291722_ims.csv	p60	0.59706	37.799	398.542	1033	76
BD18_1711291722_ims.csv	p61	0.65002	45.786	36.1334	1124	92
BD18_1711291722_ims.csv	p62	0.59706	46.784	10.7881	1033	94
BD18_1711291722_ims.csv	p63	0.59764	56.675	207.533	1034	114
BD18_1711291722_ims.csv	p64	0.58659	69.124	16.9006	1015	139
BD18_1711291722_ims.csv	p66	0.68203	75.177	16.5216	1179	151
BD18_1711291722_ims.csv	p67	0.47892	64.147	10.1304	830	129
BD18_1711291722_ims.csv	p68	0.60637	103.522	76.1541	1049	208
BD18_1711291722_ims.csv	p69	0.47892	79.17	10.7547	830	159
BD18_1711291722_ims.csv	p73	0.68902	107.484	15.5947	1191	216
BD18_1711291722_ims.csv	p74	0.88806	117.016	51.0224	1533	235
BD18_1711291722_ims.csv	p82	0.47892	145.782	16.2912	830	293
BD18_1711291722_ims.csv	p84	0.6442	19.406	68.3425	1114	39
BD18_1711291722_ims.csv	p85	0.80367	19.406	61.6676	1388	39
BD18_1711291722_ims.csv	p86	0.82869	19.406	32.9913	1431	39
BD18_1711291722_ims.csv	p87	0.68843	90.636	25.7699	1190	182
BD18_1711291722_ims.csv	p89	0.89795	19.406	13.0617	1550	39
BD18_1711291722_ims.csv	p90	0.83801	19.406	31.1374	1447	39
BD18_1711291722_ims.csv	p91	1.0644	98.062	23.1644	1836	197
BD18_1711291722_ims.csv	p92	0.78272	19.406	20.9912	1352	39
BD18_1711291722_ims.csv	p95	0.78912	19.406	21.7507	1363	39
BD18_1711291722_ims.csv	p96	0.57727	23.384	22.5143	999	47
BD18_1711291722_ims.csv	p97	0.8962	94.084	13.746	1547	189
BD18_1711291722_ims.csv	p98	0.51384	22.932	76.7504	890	46
BD18_1711291722_ims.csv	p100	0.58833	22.386	28.4917	1018	45
BD18_1711291722_ims.csv	p101	0.68436	29.39	30.4461	1183	59
BD18_1711291722_ims.csv	p102	1.10106	98.062	18.6151	1899	197
BD18_1711291722_ims.csv	p103	1.14006	98.062	58.3512	1966	197
