measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291750_ims.csv	p1	0.47949	0	141.887	830	0
BD18_1711291750_ims.csv	p2	0.50397	0	16.9002	872	0
BD18_1711291750_ims.csv	p3	0.8023	28.439	10.3468	1384	57
BD18_1711291750_ims.csv	p4	0.98235	95.613	54.1597	1693	192
BD18_1711291750_ims.csv	p6	0.45269	4.493	187.757	784	9
BD18_1711291750_ims.csv	p10	0.58729	3.526	95.8762	1015	7
BD18_1711291750_ims.csv	p13	0.81279	28.439	13.6093	1402	57
BD18_1711291750_ims.csv	p15	1.05752	95.613	28.8933	1822	192
BD18_1711291750_ims.csv	p21	0.5803	7.488	10.8949	1003	15
BD18_1711291750_ims.csv	p23	0.75918	7.488	22.6536	1310	15
BD18_1711291750_ims.csv	p25	0.95322	96.58	52.9661	1643	194
BD18_1711291750_ims.csv	p26	1.06976	96.58	25.8302	1843	194
BD18_1711291750_ims.csv	p28	0.97536	95.613	55.757	1681	192
BD18_1711291750_ims.csv	p29	0.64381	31.964	361.967	1112	64
BD18_1711291750_ims.csv	p30	0.91767	27.908	19.9227	1582	56
BD18_1711291750_ims.csv	p31	0.54825	7.488	393.945	948	15
BD18_1711291750_ims.csv	p32	1.00333	96.143	45.5177	1729	193
BD18_1711291750_ims.csv	p36	1.08491	95.613	23.0599	1869	192
BD18_1711291750_ims.csv	p37	0.49756	6.49	234.968	861	13
BD18_1711291750_ims.csv	p38	0.71781	27.378	19.882	1239	55
BD18_1711291750_ims.csv	p45	0.94623	95.613	51.9555	1631	192
BD18_1711291750_ims.csv	p46	0.93224	98.592	52.4597	1607	198
BD18_1711291750_ims.csv	p47	0.95788	96.58	52.0701	1651	194
BD18_1711291750_ims.csv	p48	1.04004	96.143	33.3609	1792	193
BD18_1711291750_ims.csv	p49	1.1088	96.58	21.0818	1910	194
BD18_1711291750_ims.csv	p50	1.08024	95.613	24.0844	1861	192
BD18_1711291750_ims.csv	p51	1.10472	96.143	20.6366	1903	193
BD18_1711291750_ims.csv	p52	0.97886	98.062	54.2042	1687	197
BD18_1711291750_ims.csv	p53	0.62283	90.636	40.2315	1076	182
BD18_1711291750_ims.csv	p54	0.73937	91.167	18.5012	1276	183
BD18_1711291750_ims.csv	p56	0.60768	59.264	17.4392	1050	119
BD18_1711291750_ims.csv	p57	1.02547	98.592	37.1873	1767	198
BD18_1711291750_ims.csv	p59	0.6071	73.663	21.7489	1049	148
BD18_1711291750_ims.csv	p60	1.075	98.592	24.63	1852	198
BD18_1711291750_ims.csv	p63	0.80813	30.389	11.3352	1394	61
BD18_1711291750_ims.csv	p64	0.96487	95.613	52.368	1663	192
BD18_1711291750_ims.csv	p65	0.99925	98.062	46.1606	1722	197
BD18_1711291750_ims.csv	p66	0.60652	91.167	96.0271	1048	183
BD18_1711291750_ims.csv	p67	0.88679	93.569	10.2419	1529	188
BD18_1711291750_ims.csv	p68	0.90252	93.132	13.0695	1556	187
BD18_1711291750_ims.csv	p69	1.01324	98.592	41.6189	1746	198
BD18_1711291750_ims.csv	p71	1.11462	99.029	20.0429	1920	199
BD18_1711291750_ims.csv	p76	0.89845	27.908	19.1073	1549	56
BD18_1711291750_ims.csv	p77	0.846	29.422	686.403	1459	59
BD18_1711291750_ims.csv	p78	0.68576	32.401	35.5441	1184	65
BD18_1711291750_ims.csv	p81	1.0313	98.592	35.4918	1777	198
BD18_1711291750_ims.csv	p83	0.99168	99.559	48.3822	1709	200
BD18_1711291750_ims.csv	p88	1.06509	98.592	25.8955	1835	198
BD18_1711291750_ims.csv	p90	0.89553	93.132	15.2246	1544	187
BD18_1711291750_ims.csv	p91	1.09365	98.592	21.5599	1884	198
BD18_1711291750_ims.csv	p94	1.14143	96.143	63.4856	1966	193
BD18_1711291750_ims.csv	p99	0.92467	103.085	109.426	1594	207
BD18_1711291750_ims.csv	p101	0.88796	116.985	44.1369	1531	235
BD18_1711291750_ims.csv	p102	1.01964	98.062	39.4034	1757	197
BD18_1711291750_ims.csv	p104	1.11812	97.11	20.9827	1926	195
BD18_1711291750_ims.csv	p106	0.60594	140.868	33.228	1047	283
BD18_1711291750_ims.csv	p109	0.60652	105.565	104.5	1048	212
BD18_1711291750_ims.csv	p111	0.62283	121.477	14.0351	1076	244
BD18_1711291750_ims.csv	p113	0.62283	105.565	37.384	1076	212
