measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291756_ims.csv	p71	0.89357	93.133	18.0924	1541	187
BD18_1711291756_ims.csv	p72	0.95124	94.115	50.85	1640	189
BD18_1711291756_ims.csv	p73	1.09397	99.544	19.5585	1885	200
BD18_1711291756_ims.csv	p75	0.89881	27.456	19.6271	1550	55
BD18_1711291756_ims.csv	p81	1.01474	96.596	40.1496	1749	194
BD18_1711291756_ims.csv	p83	1.02057	96.596	38.4352	1759	194
BD18_1711291756_ims.csv	p84	1.07707	96.596	22.6808	1856	194
BD18_1711291756_ims.csv	p86	0.99901	98.561	44.9334	1722	198
BD18_1711291756_ims.csv	p88	0.8458	29.937	730.615	1459	60
BD18_1711291756_ims.csv	p89	1.05202	96.596	28.3228	1813	194
BD18_1711291756_ims.csv	p90	0.59647	37.862	16.3342	1031	76
BD18_1711291756_ims.csv	p93	1.1027	97.594	19.2204	1900	196
BD18_1711291756_ims.csv	p94	0.6856	33.384	42.5203	1184	67
BD18_1711291756_ims.csv	p97	0.99144	99.544	47.1664	1709	200
BD18_1711291756_ims.csv	p98	0.91629	27.456	15.6431	1580	55
BD18_1711291756_ims.csv	p103	1.10795	96.596	20.0038	1909	194
BD18_1711291756_ims.csv	p106	1.11377	96.159	20.3177	1919	193
BD18_1711291756_ims.csv	p110	1.04503	96.596	30.7321	1801	194
BD18_1711291756_ims.csv	p111	1.08756	98.561	21.5084	1874	198
BD18_1711291756_ims.csv	p112	0.64366	26.926	306.701	1112	54
BD18_1711291756_ims.csv	p113	1.09746	98.561	19.8596	1891	198
BD18_1711291756_ims.csv	p116	0.97746	99.544	54.1419	1685	200
BD18_1711291756_ims.csv	p118	0.64307	32.932	356.22	1111	66
BD18_1711291756_ims.csv	p121	1.05843	99.092	27.03	1824	199
BD18_1711291756_ims.csv	p125	1.11727	98.561	19.9599	1925	198
BD18_1711291756_ims.csv	p127	0.61628	59.28	12.0717	1065	119
BD18_1711291756_ims.csv	p131	0.61686	73.695	15.9326	1066	148
BD18_1711291756_ims.csv	p133	0.62152	73.695	12.3995	1074	148
BD18_1711291756_ims.csv	p134	0.73919	106.517	13.2816	1276	214
BD18_1711291756_ims.csv	p137	0.62094	117.999	22.3452	1073	237
BD18_1711291756_ims.csv	p139	0.92444	104.053	104.023	1594	209
BD18_1711291756_ims.csv	p140	0.88833	116.985	47.9324	1532	235
BD18_1711291756_ims.csv	p141	0.62676	90.2	32.3707	1083	181
BD18_1711291756_ims.csv	p142	0.73745	90.637	13.7102	1273	182
BD18_1711291756_ims.csv	p143	0.60696	74.662	29.9002	1049	150
BD18_1711291756_ims.csv	p144	0.60696	58.844	22.8536	1049	118
BD18_1711291756_ims.csv	p145	0.60637	90.637	97.7243	1048	182
BD18_1711291756_ims.csv	p149	0.48054	52.806	272.969	832	106
BD18_1711291756_ims.csv	p150	0.61628	136.922	16.639	1065	275
BD18_1711291756_ims.csv	p154	0.48054	79.171	273.061	832	159
BD18_1711291756_ims.csv	p157	0.49278	53.321	213.559	853	107
BD18_1711291756_ims.csv	p158	0.49278	64.304	210.435	853	129
BD18_1711291756_ims.csv	p159	0.49278	79.171	209.728	853	159
BD18_1711291756_ims.csv	p160	0.48054	148.918	282.209	832	299
BD18_1711291756_ims.csv	p169	0.48695	148.918	258.885	843	299
BD18_1711291756_ims.csv	p170	0.48695	53.321	259.539	843	107
BD18_1711291756_ims.csv	p174	0.48695	66.269	257.652	843	133
BD18_1711291756_ims.csv	p177	0.48695	79.171	257.774	843	159
BD18_1711291756_ims.csv	p178	0.49278	146.89	208.267	853	295
BD18_1711291756_ims.csv	p180	0.60696	133.958	45.6621	1049	269
BD18_1711291756_ims.csv	p185	0.60637	107.063	102.706	1048	215
BD18_1711291756_ims.csv	p190	0.6221	140.9	11.8584	1075	283
BD18_1711291756_ims.csv	p197	0.62676	108.109	27.7348	1083	217
