measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291736_ims.csv	p1	0.4788	0	113.786	829	0
BD18_1711291736_ims.csv	p2	0.50501	0	15.9542	874	0
BD18_1711291736_ims.csv	p3	0.54812	2.465	14.1743	948	5
BD18_1711291736_ims.csv	p4	0.53472	2.465	11.1924	925	5
BD18_1711291736_ims.csv	p5	0.54812	7.425	553.748	948	15
BD18_1711291736_ims.csv	p6	0.64424	19.905	23.1395	1113	40
BD18_1711291736_ims.csv	p7	0.58715	3.525	51.8024	1015	7
BD18_1711291736_ims.csv	p8	0.45316	4.508	196.604	785	9
BD18_1711291736_ims.csv	p9	0.59822	19.375	157.605	1034	39
BD18_1711291736_ims.csv	p10	0.57725	23.415	14.0638	998	47
BD18_1711291736_ims.csv	p11	0.58016	7.425	11.9704	1003	15
BD18_1711291736_ims.csv	p12	0.68502	29.343	11.1049	1183	59
BD18_1711291736_ims.csv	p13	0.78172	7.94	10.1215	1349	16
BD18_1711291736_ims.csv	p14	0.75725	7.94	13.1375	1307	16
BD18_1711291736_ims.csv	p15	0.59822	29.343	105.748	1034	59
BD18_1711291736_ims.csv	p16	0.49744	6.443	243.112	861	13
BD18_1711291736_ims.csv	p17	0.64424	29.343	139.729	1113	59
BD18_1711291736_ims.csv	p18	0.53647	8.907	52.7799	928	18
BD18_1711291736_ims.csv	p19	0.59764	37.83	92.0087	1033	76
BD18_1711291736_ims.csv	p20	0.59822	56.706	44.8626	1034	114
BD18_1711291736_ims.csv	p21	1.02697	98.093	18.1856	1770	197
BD18_1711291736_ims.csv	p22	1.01882	98.093	20.32	1756	197
BD18_1711291736_ims.csv	p23	1.05785	97.578	14.1951	1823	196
BD18_1711291736_ims.csv	p24	0.89473	97.578	10.6895	1543	196
BD18_1711291736_ims.csv	p25	1.04561	97.578	15.5881	1802	196
BD18_1711291736_ims.csv	p26	1.14115	97.578	31.5968	1966	196
BD18_1711291736_ims.csv	p27	0.95648	98.093	35.0754	1649	197
BD18_1711291736_ims.csv	p28	1.08639	97.578	11.9013	1872	196
BD18_1711291736_ims.csv	p29	1.11669	97.578	10.3428	1924	196
BD18_1711291736_ims.csv	p30	1.01183	98.093	22.8164	1744	197
BD18_1711291736_ims.csv	p31	0.92444	98.093	121.975	1594	197
BD18_1711291736_ims.csv	p32	1.05144	97.578	15.4709	1812	196
BD18_1711291736_ims.csv	p33	0.66172	102.009	12.2552	1143	205
BD18_1711291736_ims.csv	p35	1.06542	97.578	13.6696	1836	196
BD18_1711291736_ims.csv	p36	0.73861	94.599	30.7543	1275	190
BD18_1711291736_ims.csv	p37	0.60696	101.494	101.804	1049	204
BD18_1711291736_ims.csv	p38	1.07882	97.578	11.7866	1859	196
BD18_1711291736_ims.csv	p40	0.95066	97.578	37.2484	1639	196
BD18_1711291736_ims.csv	p41	0.97513	98.093	36.6936	1681	197
BD18_1711291736_ims.csv	p42	0.88891	117.453	44.4574	1533	236
BD18_1711291736_ims.csv	p43	0.96581	98.093	33.3161	1665	197
BD18_1711291736_ims.csv	p44	1.10212	97.578	10.1495	1899	196
BD18_1711291736_ims.csv	p45	0.99901	97.578	25.8243	1722	196
BD18_1711291736_ims.csv	p46	1.03571	98.093	16.8592	1785	197
BD18_1711291736_ims.csv	p47	1.07416	98.093	12.3962	1851	197
BD18_1711291736_ims.csv	p49	1.03105	97.578	18.3043	1777	196
BD18_1711291736_ims.csv	p52	0.65181	93.538	11.3274	1126	188
BD18_1711291736_ims.csv	p53	1.09513	97.048	10.142	1887	195
BD18_1711291736_ims.csv	p56	1.11028	97.578	10.2016	1913	196
