measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291746_ims.csv	p2	0.50244	0	28.7746	870	0
BD18_1711291746_ims.csv	p5	0.50943	0	94.8376	882	0
BD18_1711291746_ims.csv	p6	0.45236	4.43	217.353	784	9
BD18_1711291746_ims.csv	p7	0.51874	0	37.4288	898	0
BD18_1711291746_ims.csv	p9	0.44072	1.965	10.0717	764	4
BD18_1711291746_ims.csv	p10	0.78833	12.932	16.8661	1361	26
BD18_1711291746_ims.csv	p14	0.54844	7.441	203.695	949	15
BD18_1711291746_ims.csv	p15	0.53505	7.441	41.028	926	15
BD18_1711291746_ims.csv	p16	0.58687	3.463	73.5497	1015	7
BD18_1711291746_ims.csv	p17	0.58803	11.341	96.5735	1017	23
BD18_1711291746_ims.csv	p18	0.59618	24.274	14.3137	1031	49
BD18_1711291746_ims.csv	p23	0.52457	6.474	13.5272	908	13
BD18_1711291746_ims.csv	p24	0.46634	0	10.1408	808	0
BD18_1711291746_ims.csv	p25	0.471	0	15.2849	816	0
BD18_1711291746_ims.csv	p26	0.48206	0	1105.72	835	0
BD18_1711291746_ims.csv	p27	0.48206	24.882	796.638	835	50
BD18_1711291746_ims.csv	p32	0.51234	12.932	277.705	887	26
BD18_1711291746_ims.csv	p33	0.44654	17.347	94.5977	774	35
BD18_1711291746_ims.csv	p35	0.44654	24.882	93.1249	774	50
BD18_1711291746_ims.csv	p36	0.44654	2.402	191.3	774	5
BD18_1711291746_ims.csv	p37	0.49079	0	416.252	850	0
BD18_1711291746_ims.csv	p38	0.49138	9.906	350.264	851	20
BD18_1711291746_ims.csv	p39	0.49138	24.882	353.008	851	50
BD18_1711291746_ims.csv	p41	0.49138	16.38	364.833	851	33
BD18_1711291746_ims.csv	p42	0.49138	4.43	444.031	851	9
BD18_1711291746_ims.csv	p47	0.49545	6.911	294.236	858	14
BD18_1711291746_ims.csv	p48	0.50943	24.882	89.4421	882	50
BD18_1711291746_ims.csv	p51	0.64335	26.832	337.078	1112	54
BD18_1711291746_ims.csv	p52	0.68469	26.302	24.1529	1183	53
BD18_1711291746_ims.csv	p53	0.71788	26.832	13.2694	1240	54
BD18_1711291746_ims.csv	p54	0.90246	30.81	14.7689	1557	62
BD18_1711291746_ims.csv	p56	0.91585	27.815	11.6357	1580	56
BD18_1711291746_ims.csv	p59	0.89838	27.815	35.4541	1550	56
BD18_1711291746_ims.csv	p60	0.8454	30.28	731.576	1459	61
BD18_1711291746_ims.csv	p61	0.68527	33.821	33.9501	1184	68
