measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291251_ims.csv	p1	0.47903	0	112.098	830	0
BD18_1711291251_ims.csv	p2	0.53492	1.95	16.9243	926	4
BD18_1711291251_ims.csv	p3	0.58615	3.448	62.321	1014	7
BD18_1711291251_ims.csv	p4	0.45226	4.415	197.902	784	9
BD18_1711291251_ims.csv	p5	0.58091	7.472	18.92	1005	15
BD18_1711291251_ims.csv	p7	0.49708	6.505	199.64	861	13
BD18_1711291251_ims.csv	p8	0.50756	10.889	17.1545	879	22
BD18_1711291251_ims.csv	p9	0.56868	8.44	18.5135	984	17
BD18_1711291251_ims.csv	p10	0.54831	7.472	342.917	949	15
BD18_1711291251_ims.csv	p12	0.5355	24.835	36.7639	927	50
BD18_1711291251_ims.csv	p13	0.5355	6.958	90.7957	927	14
BD18_1711291251_ims.csv	p14	0.81725	29.874	14.2448	1411	60
BD18_1711291251_ims.csv	p15	0.78523	29.344	14.3422	1356	59
BD18_1711291251_ims.csv	p16	0.79396	29.344	11.5139	1371	59
BD18_1711291251_ims.csv	p17	0.76078	29.344	16.6283	1314	59
BD18_1711291251_ims.csv	p18	0.77941	29.344	12.5979	1346	59
BD18_1711291251_ims.csv	p19	0.80153	29.344	12.8224	1384	59
BD18_1711291251_ims.csv	p20	0.80968	29.344	14.7917	1398	59
BD18_1711291251_ims.csv	p21	0.82715	29.344	14.5664	1428	59
BD18_1711291251_ims.csv	p22	0.84577	29.344	311.641	1460	59
BD18_1711291251_ims.csv	p23	0.86906	29.344	12.5849	1500	59
BD18_1711291251_ims.csv	p24	0.87372	29.344	11.0701	1508	59
BD18_1711291251_ims.csv	p25	0.89758	29.344	17.6255	1549	59
BD18_1711291251_ims.csv	p26	0.91563	29.344	20.3265	1580	59
BD18_1711291251_ims.csv	p27	0.71887	29.344	29.0901	1242	59
BD18_1711291251_ims.csv	p29	0.68569	28.829	55.8781	1185	58
BD18_1711291251_ims.csv	p30	0.64319	29.344	473.162	1112	59
BD18_1711291251_ims.csv	p34	0.5355	41.34	24.707	927	83
BD18_1711291251_ims.csv	p40	0.5355	55.755	17.3235	927	112
BD18_1711291251_ims.csv	p47	0.51221	49.764	12.0203	887	100
BD18_1711291251_ims.csv	p52	0.5355	70.091	11.7413	927	141
BD18_1711291251_ims.csv	p54	0.90108	94.989	12.3481	1555	191
BD18_1711291251_ims.csv	p55	1.06233	97.001	21.2125	1832	195
BD18_1711291251_ims.csv	p56	1.07222	97.001	19.0633	1849	195
BD18_1711291251_ims.csv	p57	1.06757	97.438	20.0698	1841	196
BD18_1711291251_ims.csv	p58	1.09027	97.438	17.2804	1880	196
BD18_1711291251_ims.csv	p59	1.02623	97.438	28.4685	1770	196
BD18_1711291251_ims.csv	p60	1.08386	97.438	17.2813	1869	196
BD18_1711291251_ims.csv	p61	0.96104	97.438	44.4371	1658	196
BD18_1711291251_ims.csv	p62	0.99131	97.438	39.9487	1710	196
BD18_1711291251_ims.csv	p63	0.89526	97.438	12.8609	1545	196
BD18_1711291251_ims.csv	p64	1.03555	97.438	26.2627	1786	196
BD18_1711291251_ims.csv	p66	1.11763	97.001	16.7957	1927	195
BD18_1711291251_ims.csv	p67	1.10482	97.438	15.5126	1905	196
BD18_1711291251_ims.csv	p68	0.88885	98.499	11.282	1534	198
BD18_1711291251_ims.csv	p70	1.04486	97.438	23.7333	1802	196
BD18_1711291251_ims.csv	p71	1.05301	97.001	22.5699	1816	195
BD18_1711291251_ims.csv	p72	1.10133	97.438	15.8136	1899	196
BD18_1711291251_ims.csv	p73	1.11123	97.438	16.4054	1916	196
BD18_1711291251_ims.csv	p74	0.94881	97.438	46.013	1637	196
BD18_1711291251_ims.csv	p75	1.01343	97.438	32.1817	1748	196
BD18_1711291251_ims.csv	p76	1.01925	97.438	30.2109	1758	196
BD18_1711291251_ims.csv	p77	1.14033	97.438	51.4814	1966	196
BD18_1711291251_ims.csv	p78	0.95405	97.438	44.9147	1646	196
BD18_1711291251_ims.csv	p79	0.97442	97.438	48.603	1681	196
BD18_1711291251_ims.csv	p81	0.92436	99.981	114.808	1595	201
BD18_1711291251_ims.csv	p82	0.6624	102.976	11.8833	1145	207
BD18_1711291251_ims.csv	p84	0.73866	93.585	30.0528	1276	188
BD18_1711291251_ims.csv	p86	0.60652	102.445	95.6005	1049	206
BD18_1711291251_ims.csv	p87	0.88827	117.39	40.4653	1533	236
