measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291245_ims.csv	p2	0.50511	0	18.7567	875	0
BD18_1711291245_ims.csv	p3	0.58659	3.51	94.6813	1015	7
BD18_1711291245_ims.csv	p4	0.44866	2.543	101.253	778	5
BD18_1711291245_ims.csv	p5	0.45215	4.493	177.884	784	9
BD18_1711291245_ims.csv	p6	0.61161	6.412	10.5598	1058	13
BD18_1711291245_ims.csv	p7	0.58193	7.473	19.1496	1007	15
BD18_1711291245_ims.csv	p8	0.53654	7.91	65.9039	929	16
BD18_1711291245_ims.csv	p9	0.49696	6.412	234.468	861	13
BD18_1711291245_ims.csv	p10	0.5086	10.983	28.8884	881	22
BD18_1711291245_ims.csv	p11	0.54818	7.473	352.541	949	15
BD18_1711291245_ims.csv	p13	0.4504	14.415	18.3178	781	29
BD18_1711291245_ims.csv	p14	0.56913	20.842	12.3878	985	42
BD18_1711291245_ims.csv	p15	0.56796	7.473	12.0834	983	15
BD18_1711291245_ims.csv	p17	0.59473	7.91	16.9168	1029	16
BD18_1711291245_ims.csv	p18	0.5959	14.852	12.8124	1031	30
BD18_1711291245_ims.csv	p19	0.5959	23.853	16.6547	1031	48
BD18_1711291245_ims.csv	p20	0.47659	3.51	20.573	826	7
BD18_1711291245_ims.csv	p21	0.47659	16.443	47.925	826	33
BD18_1711291245_ims.csv	p24	0.47659	24.898	48.4214	826	50
BD18_1711291245_ims.csv	p25	0.47775	0	221.221	828	0
BD18_1711291245_ims.csv	p27	0.81414	28.33	13.7985	1406	57
BD18_1711291245_ims.csv	p28	0.81996	28.767	13.9523	1416	58
BD18_1711291245_ims.csv	p29	0.77224	27.815	10.0892	1334	56
BD18_1711291245_ims.csv	p30	0.77748	27.815	10.5357	1343	56
BD18_1711291245_ims.csv	p31	0.78621	27.815	11.5619	1358	56
BD18_1711291245_ims.csv	p32	0.80309	28.33	11.0336	1387	57
BD18_1711291245_ims.csv	p33	0.80949	30.873	11.0155	1398	62
BD18_1711291245_ims.csv	p36	0.76118	27.815	13.3825	1315	56
BD18_1711291245_ims.csv	p37	0.91657	28.33	16.6496	1582	57
BD18_1711291245_ims.csv	p40	0.71753	27.285	18.9345	1240	55
BD18_1711291245_ims.csv	p42	0.84557	29.906	727.153	1460	60
BD18_1711291245_ims.csv	p43	0.5959	37.83	15.709	1031	76
BD18_1711291245_ims.csv	p44	0.68494	32.807	39.8197	1184	66
BD18_1711291245_ims.csv	p46	0.64304	32.355	352.467	1112	65
BD18_1711291245_ims.csv	p54	0.53537	51.215	22.6694	927	103
BD18_1711291245_ims.csv	p57	0.53537	66.129	18.1567	927	133
BD18_1711291245_ims.csv	p60	0.62733	91.073	25.1234	1085	183
BD18_1711291245_ims.csv	p65	0.47659	53.228	56.6087	826	107
BD18_1711291245_ims.csv	p69	0.47659	67.642	56.4089	826	136
BD18_1711291245_ims.csv	p75	0.47659	79.529	57.3721	826	160
BD18_1711291245_ims.csv	p79	0.60812	59.639	13.2582	1052	120
BD18_1711291245_ims.csv	p80	0.60812	73.633	18.7958	1052	148
BD18_1711291245_ims.csv	p81	0.60754	91.073	98.3951	1051	183
BD18_1711291245_ims.csv	p82	0.73849	91.073	20.5256	1276	183
BD18_1711291245_ims.csv	p83	1.00271	95.566	45.7313	1730	192
BD18_1711291245_ims.csv	p86	0.97477	94.958	57.1924	1682	191
BD18_1711291245_ims.csv	p90	0.99863	97.516	47.5532	1723	196
BD18_1711291245_ims.csv	p92	1.05974	95.566	28.7873	1828	192
BD18_1711291245_ims.csv	p93	1.10106	97.516	20.9383	1899	196
BD18_1711291245_ims.csv	p98	1.02715	97.516	38.9253	1772	196
BD18_1711291245_ims.csv	p101	1.08884	95.566	22.8377	1878	192
BD18_1711291245_ims.csv	p102	0.9579	99.451	51.9063	1653	200
BD18_1711291245_ims.csv	p104	1.03355	97.516	35.9283	1783	196
BD18_1711291245_ims.csv	p107	1.07662	99.014	24.5964	1857	199
BD18_1711291245_ims.csv	p108	1.04985	99.014	31.6114	1811	199
BD18_1711291245_ims.csv	p110	1.08419	97.516	23.7824	1870	196
BD18_1711291245_ims.csv	p112	0.9643	99.451	52.5088	1664	200
BD18_1711291245_ims.csv	p115	0.94276	99.451	50.113	1627	200
BD18_1711291245_ims.csv	p116	1.10805	99.965	21.4435	1911	201
BD18_1711291245_ims.csv	p118	1.11503	98.031	23.369	1923	197
BD18_1711291245_ims.csv	p121	0.95499	95.566	53.3473	1648	192
BD18_1711291245_ims.csv	p122	1.09408	98.031	22.0355	1887	197
BD18_1711291245_ims.csv	p127	0.94858	94.958	51.4604	1637	191
BD18_1711291245_ims.csv	p129	1.0062	97.516	44.3923	1736	196
