measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291719_ims.csv	p1	0.47915	0	105.738	830	0
BD18_1711291719_ims.csv	p2	0.50593	0	16.2108	876	0
BD18_1711291719_ims.csv	p3	0.58745	4.056	37.4499	1016	8
BD18_1711291719_ims.csv	p4	0.54844	7.425	232.314	949	15
BD18_1711291719_ims.csv	p5	0.4972	6.989	231.47	861	14
BD18_1711291719_ims.csv	p7	0.45178	10.951	14.4481	783	22
BD18_1711291719_ims.csv	p8	0.45236	4.493	197.928	784	9
BD18_1711291719_ims.csv	p9	0.53796	7.425	55.774	931	15
BD18_1711291719_ims.csv	p10	0.80464	19.438	20.1337	1389	39
BD18_1711291719_ims.csv	p11	0.64451	19.438	47.3748	1114	39
BD18_1711291719_ims.csv	p12	0.57755	23.431	27.1907	999	47
BD18_1711291719_ims.csv	p13	0.68469	29.437	26.1558	1183	59
BD18_1711291719_ims.csv	p14	0.81337	29.437	44.5849	1404	59
BD18_1711291719_ims.csv	p15	0.83899	29.437	26.9659	1448	59
BD18_1711291719_ims.csv	p16	0.84307	29.437	28.4438	1455	59
BD18_1711291719_ims.csv	p17	0.85413	29.437	21.3723	1474	59
BD18_1711291719_ims.csv	p18	0.86869	29.437	10.2787	1499	59
BD18_1711291719_ims.csv	p20	0.59735	29.437	170.885	1033	59
BD18_1711291719_ims.csv	p21	0.59793	19.438	269.121	1034	39
BD18_1711291719_ims.csv	p22	0.64393	29.437	283.923	1113	59
BD18_1711291719_ims.csv	p23	0.59793	37.846	259.272	1034	76
BD18_1711291719_ims.csv	p24	0.65092	45.271	18.7416	1125	91
BD18_1711291719_ims.csv	p25	0.59793	56.737	113.153	1034	114
BD18_1711291719_ims.csv	p27	0.96243	97.656	43.7061	1660	196
BD18_1711291719_ims.csv	p28	1.01134	97.656	32.8291	1744	196
BD18_1711291719_ims.csv	p29	1.09402	97.032	16.8534	1886	195
BD18_1711291719_ims.csv	p30	1.00668	97.656	34.0211	1736	196
BD18_1711291719_ims.csv	p31	1.02357	97.656	30.2324	1765	196
BD18_1711291719_ims.csv	p32	1.05443	97.032	23.5707	1818	195
BD18_1711291719_ims.csv	p33	1.06957	97.032	20.1283	1844	195
BD18_1711291719_ims.csv	p34	1.11673	97.656	16.3345	1925	196
BD18_1711291719_ims.csv	p35	0.88965	96.065	11.0012	1535	193
BD18_1711291719_ims.csv	p36	1.08762	97.656	16.4798	1875	196
BD18_1711291719_ims.csv	p37	0.97757	97.656	48.4643	1686	196
BD18_1711291719_ims.csv	p38	1.00086	97.656	36.4127	1726	196
BD18_1711291719_ims.csv	p39	1.06083	97.656	21.4735	1829	196
BD18_1711291719_ims.csv	p41	0.89663	96.065	12.5423	1547	193
BD18_1711291719_ims.csv	p42	0.94846	98.093	47.7897	1636	197
BD18_1711291719_ims.csv	p44	1.0457	98.093	24.603	1803	197
BD18_1711291719_ims.csv	p45	1.10974	97.656	17.0906	1913	196
BD18_1711291719_ims.csv	p46	1.016	98.093	31.833	1752	197
BD18_1711291719_ims.csv	p47	1.07656	98.093	19.8146	1856	197
BD18_1711291719_ims.csv	p48	1.12197	97.656	16.4166	1934	196
BD18_1711291719_ims.csv	p49	1.0818	98.093	18.6333	1865	197
BD18_1711291719_ims.csv	p51	1.10392	97.656	15.5559	1903	196
BD18_1711291719_ims.csv	p52	1.06607	98.093	19.7319	1838	197
BD18_1711291719_ims.csv	p53	1.09868	98.093	16.6131	1894	197
BD18_1711291719_ims.csv	p54	1.03696	98.093	26.533	1788	197
BD18_1711291719_ims.csv	p55	1.1406	97.656	51.6213	1966	196
BD18_1711291719_ims.csv	p58	0.97291	97.656	48.3414	1678	196
BD18_1711291719_ims.csv	p60	0.92458	100.043	120.3	1595	201
BD18_1711291719_ims.csv	p62	0.73826	102.523	28.2347	1275	206
BD18_1711291719_ims.csv	p63	0.60667	102.523	97.0156	1049	206
BD18_1711291719_ims.csv	p64	0.88848	117.016	49.4559	1533	235
