measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291712_ims.csv	p1	0.47857	0	90.8952	829	0
BD18_1711291712_ims.csv	p2	0.53388	2.028	10.0802	924	4
BD18_1711291712_ims.csv	p3	0.58687	3.432	41.8865	1015	7
BD18_1711291712_ims.csv	p4	0.45236	4.4	197.432	784	9
BD18_1711291712_ims.csv	p5	0.58046	7.457	11.7023	1004	15
BD18_1711291712_ims.csv	p6	0.56882	7.457	10.0238	984	15
BD18_1711291712_ims.csv	p7	0.75747	7.925	31.3751	1308	16
BD18_1711291712_ims.csv	p8	0.4972	6.506	223.917	861	13
BD18_1711291712_ims.csv	p9	0.54844	7.457	396.23	949	15
BD18_1711291712_ims.csv	p10	0.64451	19.454	18.2766	1114	39
BD18_1711291712_ims.csv	p11	0.59793	19.454	136.926	1034	39
BD18_1711291712_ims.csv	p12	0.57755	23.354	13.864	999	47
BD18_1711291712_ims.csv	p13	0.68469	29.36	12.9455	1183	59
BD18_1711291712_ims.csv	p14	0.59793	29.36	98.2089	1034	59
BD18_1711291712_ims.csv	p15	0.64393	29.36	156.403	1113	59
BD18_1711291712_ims.csv	p16	0.59793	37.378	91.2238	1034	75
BD18_1711291712_ims.csv	p17	0.59793	56.769	30.5313	1034	114
BD18_1711291712_ims.csv	p18	0.89372	96.096	11.6274	1542	193
BD18_1711291712_ims.csv	p19	1.01134	97.048	23.2233	1744	195
BD18_1711291712_ims.csv	p20	0.90071	96.533	12.9301	1554	194
BD18_1711291712_ims.csv	p21	0.95486	97.578	37.397	1647	196
BD18_1711291712_ims.csv	p22	0.96185	97.578	35.528	1659	196
BD18_1711291712_ims.csv	p23	1.05792	97.048	15.005	1824	195
BD18_1711291712_ims.csv	p24	1.06549	97.048	14.4074	1837	195
BD18_1711291712_ims.csv	p25	1.0981	97.578	11.691	1893	196
BD18_1711291712_ims.csv	p26	1.07306	97.578	13.8102	1850	196
BD18_1711291712_ims.csv	p27	1.01716	97.578	22.7689	1754	196
BD18_1711291712_ims.csv	p29	1.0358	98.031	19.1898	1786	197
BD18_1711291712_ims.csv	p30	1.08878	98.031	13.0112	1877	197
BD18_1711291712_ims.csv	p32	1.07947	97.578	13.9789	1861	196
BD18_1711291712_ims.csv	p34	1.10858	97.048	11.2073	1911	195
BD18_1711291712_ims.csv	p36	1.11266	98.031	11.3622	1918	197
BD18_1711291712_ims.csv	p37	1.12372	98.031	11.179	1937	197
BD18_1711291712_ims.csv	p38	1.02532	97.578	20.6741	1768	196
BD18_1711291712_ims.csv	p39	1.04337	97.578	17.3254	1799	196
BD18_1711291712_ims.csv	p40	1.04802	97.578	17.3509	1807	196
BD18_1711291712_ims.csv	p41	1.05443	98.031	15.2476	1818	197
BD18_1711291712_ims.csv	p43	1.1406	98.031	36.4996	1966	197
BD18_1711291712_ims.csv	p45	0.97582	97.578	38.0811	1683	196
BD18_1711291712_ims.csv	p46	0.66256	102.524	10.5896	1145	206
BD18_1711291712_ims.csv	p48	0.73884	94.068	24.6381	1276	189
BD18_1711291712_ims.csv	p50	0.92458	98.546	122.239	1595	198
BD18_1711291712_ims.csv	p52	0.60667	101.556	94.4878	1049	204
BD18_1711291712_ims.csv	p53	0.88848	116.985	52.455	1533	235
